case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J02_g0_c1_recipient,J02,William,blue,recipient,keep,d6_ridge,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,reflection,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,reflection_capped,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,intent_blind_reflection,J02_g0_c1_recipient/reflection,Elizabeth,465, his,0,1,0.0989537436461955,0.07814788818359375,16.61689567565918,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,wrong_intent_reflection,J02_g0_c1_recipient/reflection,Elizabeth,465, his,0,1,0.0989537436461955,0.07814788818359375,16.61689567565918,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,current_donor_oracle,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,textual_update,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,keep,revoked_reflection,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,no_edit,J02_g0_c1_recipient/none,William,10674, Elizabeth,0,0,0.01099223827803226,-3.3685226440429688,0.0,0,1,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,d6_internal,J02_g0_c1_recipient/d6_internal,William,3977, William,1,0,0.1880543652602008,1.5207901000976562,23.67121696472168,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,d6_task,J02_g0_c1_recipient/d6_task,William,3977, William,1,0,0.4627571780174026,4.1796112060546875,44.16455078125,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,d6_yoked,J02_g0_c1_recipient/d6_yoked,William,3977, William,1,0,0.2041307371867127,1.8223114013671875,28.531496047973633,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,d6_ridge,J02_g0_c1_recipient/d6_ridge,William,465, his,0,1,0.09272551924695538,-0.15911102294921875,16.487146377563477,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,reflection,J02_g0_c1_recipient/reflection,William,465, his,0,1,0.09151515773478147,-0.07814788818359375,16.61689567565918,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,reflection_capped,J02_g0_c1_recipient/reflection_capped,William,465, his,0,1,0.09151515773478147,-0.07814788818359375,16.61689567565918,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,intent_blind_reflection,J02_g0_c1_recipient/reflection,William,465, his,0,1,0.09151515773478147,-0.07814788818359375,16.61689567565918,0,0,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,wrong_intent_reflection,J02_g0_c1_recipient/none,William,10674, Elizabeth,0,0,0.01099223827803226,-3.3685226440429688,0.0,0,1,0,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,current_donor_oracle,J02_g0_c1_recipient/donor,William,3977, William,1,0,0.15756615111222308,0.7704086303710938,22.636669158935547,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,textual_update,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g0_c1_recipient,J02,William,blue,recipient,swap,revoked_reflection,J02_g0_c1_recipient/none,William,10674, Elizabeth,0,0,0.01099223827803226,-3.3685226440429688,0.0,0,1,0,0
J02_g0_c1_color,J02,William,blue,color,keep,no_edit,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,d6_internal,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,d6_task,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,d6_yoked,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,d6_ridge,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,reflection,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,reflection_capped,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,intent_blind_reflection,J02_g0_c1_color/reflection,blue,366," """,0,1,0.03957027496873448,-0.5171051025390625,34.31926345825195,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,wrong_intent_reflection,J02_g0_c1_color/reflection,blue,366," """,0,1,0.03957027496873448,-0.5171051025390625,34.31926345825195,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,current_donor_oracle,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,textual_update,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,keep,revoked_reflection,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,no_edit,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,d6_internal,J02_g0_c1_color/d6_internal,blue,366," """,0,1,0.03141493093668539,-0.40010833740234375,61.32592010498047,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,d6_task,J02_g0_c1_color/d6_task,blue,4171, blue,1,0,0.07281103397311083,0.139434814453125,24.138513565063477,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,d6_yoked,J02_g0_c1_color/d6_yoked,blue,2266, red,0,0,0.044228985683279626,-0.35466766357421875,68.12208557128906,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,d6_ridge,J02_g0_c1_color/d6_ridge,blue,2266, red,0,0,0.04793973402696054,-0.35596466064453125,32.082977294921875,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,reflection,J02_g0_c1_color/reflection,blue,366," """,0,1,0.03957027496873448,-0.5171051025390625,34.31926345825195,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,reflection_capped,J02_g0_c1_color/reflection_capped,blue,366," """,0,1,0.03957027496873448,-0.5171051025390625,34.31926345825195,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,intent_blind_reflection,J02_g0_c1_color/reflection,blue,366," """,0,1,0.03957027496873448,-0.5171051025390625,34.31926345825195,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,wrong_intent_reflection,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,current_donor_oracle,J02_g0_c1_color/donor,blue,2266, red,0,0,0.05311101485225664,-0.18970489501953125,7.2916483879089355,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,textual_update,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g0_c1_color,J02,William,blue,color,swap,revoked_reflection,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,no_edit,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,d6_internal,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,d6_task,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,d6_yoked,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,d6_ridge,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,reflection,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,reflection_capped,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,intent_blind_reflection,J02_g1_c0_recipient/reflection,William,607, her,0,1,0.027677243165655275,-1.6161880493164062,21.16925048828125,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,wrong_intent_reflection,J02_g1_c0_recipient/reflection,William,607, her,0,1,0.027677243165655275,-1.6161880493164062,21.16925048828125,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,current_donor_oracle,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,textual_update,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,keep,revoked_reflection,J02_g1_c0_recipient/none,William,3977, William,1,0,0.25550354111412515,1.5766143798828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,no_edit,J02_g1_c0_recipient/none,Elizabeth,3977, William,0,0,0.05280584520427768,-1.5766143798828125,0.0,0,1,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,d6_internal,J02_g1_c0_recipient/d6_internal,Elizabeth,3977, William,0,0,0.06765145089025362,-1.2682113647460938,10.710372924804688,0,1,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,d6_task,J02_g1_c0_recipient/d6_task,Elizabeth,3977, William,0,0,0.03038291416614592,-2.6471176147460938,12.400687217712402,0,1,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,d6_yoked,J02_g1_c0_recipient/d6_yoked,Elizabeth,3977, William,0,0,0.013101180925611775,-3.7039337158203125,23.00616455078125,0,1,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,d6_ridge,J02_g1_c0_recipient/d6_ridge,Elizabeth,607, her,0,1,0.13432349230441704,1.5295486450195312,21.179794311523438,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,reflection,J02_g1_c0_recipient/reflection,Elizabeth,607, her,0,1,0.13932350157237838,1.6161880493164062,21.16925048828125,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,reflection_capped,J02_g1_c0_recipient/reflection_capped,Elizabeth,607, her,0,1,0.13932350157237838,1.6161880493164062,21.16925048828125,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,intent_blind_reflection,J02_g1_c0_recipient/reflection,Elizabeth,607, her,0,1,0.13932350157237838,1.6161880493164062,21.16925048828125,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,wrong_intent_reflection,J02_g1_c0_recipient/none,Elizabeth,3977, William,0,0,0.05280584520427768,-1.5766143798828125,0.0,0,1,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,current_donor_oracle,J02_g1_c0_recipient/donor,Elizabeth,607, her,0,1,0.1545348274868022,2.0559768676757812,24.082143783569336,0,0,0,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,textual_update,J02_g0_c0_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.3521966002127787,3.6690673828125,0.0,0,0,1,0
J02_g1_c0_recipient,J02,Elizabeth,red,recipient,swap,revoked_reflection,J02_g1_c0_recipient/none,Elizabeth,3977, William,0,0,0.05280584520427768,-1.5766143798828125,0.0,0,1,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,no_edit,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,d6_internal,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,d6_task,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,d6_yoked,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,d6_ridge,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,reflection,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,reflection_capped,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,intent_blind_reflection,J02_g1_c0_color/reflection,red,2266, red,1,0,0.07926977173494175,1.5571670532226562,35.60468673706055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,wrong_intent_reflection,J02_g1_c0_color/reflection,red,2266, red,1,0,0.07926977173494175,1.5571670532226562,35.60468673706055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,current_donor_oracle,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,textual_update,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,keep,revoked_reflection,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,no_edit,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,d6_internal,J02_g1_c0_color/d6_internal,red,2266, red,1,0,0.05225736683096946,0.9989089965820312,66.2577896118164,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,d6_task,J02_g1_c0_color/d6_task,red,2266, red,1,0,0.07537220275713111,0.910064697265625,24.887704849243164,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,d6_yoked,J02_g1_c0_color/d6_yoked,red,2266, red,1,0,0.08830442966589257,1.5042877197265625,69.50834655761719,1,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,d6_ridge,J02_g1_c0_color/d6_ridge,red,2266, red,1,0,0.08777356611093759,1.4800567626953125,32.990867614746094,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,reflection,J02_g1_c0_color/reflection,red,2266, red,1,0,0.07926977173494175,1.5571670532226562,35.60468673706055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,reflection_capped,J02_g1_c0_color/reflection_capped,red,2266, red,1,0,0.07926977173494175,1.5571670532226562,35.60468673706055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,intent_blind_reflection,J02_g1_c0_color/reflection,red,2266, red,1,0,0.07926977173494175,1.5571670532226562,35.60468673706055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,wrong_intent_reflection,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,current_donor_oracle,J02_g1_c0_color/donor,red,2266, red,1,0,0.08921341206334206,1.207275390625,6.069746017456055,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,textual_update,J02_g0_c0_color/none,red,2266, red,1,0,0.08861119112580455,1.2072525024414062,0.0,0,0,0,0
J02_g1_c0_color,J02,Elizabeth,red,color,swap,revoked_reflection,J02_g1_c0_color/none,red,2266, red,1,0,0.08760544068858939,1.1987075805664062,0.0,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,no_edit,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,d6_internal,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,d6_task,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,d6_yoked,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,d6_ridge,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,reflection,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,reflection_capped,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,intent_blind_reflection,J02_g1_c1_recipient/reflection,William,607, her,0,1,0.026093853350400584,-1.713409423828125,20.8008975982666,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,wrong_intent_reflection,J02_g1_c1_recipient/reflection,William,607, her,0,1,0.026093853350400584,-1.713409423828125,20.8008975982666,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,current_donor_oracle,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,textual_update,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,keep,revoked_reflection,J02_g1_c1_recipient/none,William,3977, William,1,0,0.2627515670478589,1.4011917114257812,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,no_edit,J02_g1_c1_recipient/none,Elizabeth,3977, William,0,0,0.0647165692571569,-1.4011917114257812,0.0,0,1,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,d6_internal,J02_g1_c1_recipient/d6_internal,Elizabeth,3977, William,0,0,0.0818070627851802,-0.82440185546875,10.233397483825684,0,1,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,d6_task,J02_g1_c1_recipient/d6_task,Elizabeth,3977, William,0,0,0.04145774816046186,-2.27972412109375,10.247196197509766,0,1,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,d6_yoked,J02_g1_c1_recipient/d6_yoked,Elizabeth,3977, William,0,0,0.01665647920175707,-3.4876937866210938,20.235828399658203,0,1,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,d6_ridge,J02_g1_c1_recipient/d6_ridge,Elizabeth,607, her,0,1,0.13834106647111313,1.677215576171875,20.721721649169922,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,reflection,J02_g1_c1_recipient/reflection,Elizabeth,607, her,0,1,0.14476463353917476,1.713409423828125,20.8008975982666,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,reflection_capped,J02_g1_c1_recipient/reflection_capped,Elizabeth,607, her,0,1,0.14476463353917476,1.713409423828125,20.8008975982666,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,intent_blind_reflection,J02_g1_c1_recipient/reflection,Elizabeth,607, her,0,1,0.14476463353917476,1.713409423828125,20.8008975982666,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,wrong_intent_reflection,J02_g1_c1_recipient/none,Elizabeth,3977, William,0,0,0.0647165692571569,-1.4011917114257812,0.0,0,1,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,current_donor_oracle,J02_g1_c1_recipient/donor,Elizabeth,607, her,0,1,0.14317490329060686,1.7307510375976562,22.636669158935547,0,0,0,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,textual_update,J02_g0_c1_recipient/none,Elizabeth,10674, Elizabeth,1,0,0.31916622759130064,3.3685226440429688,0.0,0,0,1,0
J02_g1_c1_recipient,J02,Elizabeth,blue,recipient,swap,revoked_reflection,J02_g1_c1_recipient/none,Elizabeth,3977, William,0,0,0.0647165692571569,-1.4011917114257812,0.0,0,1,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,no_edit,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,d6_internal,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,d6_task,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,d6_yoked,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,d6_ridge,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,reflection,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,reflection_capped,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,intent_blind_reflection,J02_g1_c1_color/reflection,blue,2266, red,0,0,0.04039245675844777,-0.4567413330078125,34.770137786865234,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,wrong_intent_reflection,J02_g1_c1_color/reflection,blue,2266, red,0,0,0.04039245675844777,-0.4567413330078125,34.770137786865234,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,current_donor_oracle,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,textual_update,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,keep,revoked_reflection,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,no_edit,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,d6_internal,J02_g1_c1_color/d6_internal,blue,366," """,0,1,0.03643821099278129,-0.18840789794921875,59.54469680786133,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,d6_task,J02_g1_c1_color/d6_task,blue,4171, blue,1,0,0.07463193145323507,0.227325439453125,26.142969131469727,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,d6_yoked,J02_g1_c1_color/d6_yoked,blue,2266, red,0,0,0.05044269534218487,-0.23693084716796875,69.50833892822266,1,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,d6_ridge,J02_g1_c1_color/d6_ridge,blue,2266, red,0,0,0.05009573966266389,-0.30869293212890625,32.41436004638672,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,reflection,J02_g1_c1_color/reflection,blue,2266, red,0,0,0.04039245675844777,-0.4567413330078125,34.770137786865234,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,reflection_capped,J02_g1_c1_color/reflection_capped,blue,2266, red,0,0,0.04039245675844777,-0.4567413330078125,34.770137786865234,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,intent_blind_reflection,J02_g1_c1_color/reflection,blue,2266, red,0,0,0.04039245675844777,-0.4567413330078125,34.770137786865234,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,wrong_intent_reflection,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,current_donor_oracle,J02_g1_c1_color/donor,blue,2266, red,0,0,0.06232263276621382,-0.10315704345703125,7.2916483879089355,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,textual_update,J02_g0_c1_color/none,blue,2266, red,0,0,0.05768731496749896,-0.193634033203125,0.0,0,0,0,0
J02_g1_c1_color,J02,Elizabeth,blue,color,swap,revoked_reflection,J02_g1_c1_color/none,blue,2266, red,0,0,0.05713802021245548,-0.10395050048828125,0.0,0,0,0,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,no_edit,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,d6_internal,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,d6_task,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,d6_yoked,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
