policy,step,case,coordinate,sign,source,candidate,internal_score,task_score,edit_norm,capped
task,78,F03_Sarah,18,-1,ce21d6fdb0361cf9f0e5eac06d6da0025a7478f7348099890766d0cd08455686,ed9ff796afb99e5b5551890c45075283bbcff1e538e0591aa2411f5dd61157b7,-0.47224784239336176,-4.258306316016359,12.64365291595459,0
task,79,F01_Sarah,19,1,b5f901ce7ab6018aa33f3f78640627119791b061336f86c005c2f3bddf713eda,815f76a82df5d8f894d0c0c6168ddf6c6f5af40ae909fecb2b2a3cea16a8f3a5,-0.2071236158388427,-1.1444466681723942,62.68238067626953,0
task,79,F01_Sarah,19,-1,b5f901ce7ab6018aa33f3f78640627119791b061336f86c005c2f3bddf713eda,afc48688def43109d9051e63576c4822c1bbde46851b3b1d185d0d42605f55b3,-0.20508067653269185,-1.1646364142640289,62.63103103637695,0
yoked,0,F01_Tom,0,1,b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4,4edf26cfb8c3a06f92e822225683317822648049b5c7fed52dfe24a272eadf14,-1.0658895419109746,-5.096281176004796,3.6891372203826904,0
yoked,0,F01_Tom,0,-1,b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4,c3bfd0572f59bd324d0c28c1d63f20d74301eed7fc7198035bc62a690e05e6a5,-0.9166455272851319,-3.816110002143474,3.6891372203826904,0
yoked,1,F03_Tom,1,1,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5,0785ef18a8ae085475b83b68ce1f0ad941ac28876fc818561828d0ab2220d6ee,-0.94236943563852,-3.4403379088260344,4.406177043914795,0
yoked,1,F03_Tom,1,-1,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5,d48c03422ac3fc4bd6b20a741c5f1335fa02fd017824b39fbcb5de856289e5b6,-0.7141460693283243,-2.1022801960112836,12.949060440063477,0
yoked,2,F01_Sarah,2,1,dee0bbfb1b58f45dfb8d0682212308985829e57c0dc841a953649f8137dcf86b,2fde9eaafc08973392ef8cb73556df30cdcbf74adea11d54370a3ac34549779b,-0.8576985433444045,-4.6017091740892475,2.324378490447998,0
yoked,2,F01_Sarah,2,-1,dee0bbfb1b58f45dfb8d0682212308985829e57c0dc841a953649f8137dcf86b,ae664b6d79e5eeafc66ddd5527556ee6525a52e1fb5f749eee0473d6bbdc3c55,-0.7510241445123037,-4.33538621312641,4.972153186798096,0
yoked,3,F02_Mary,3,1,d630da24e80386794ec87c918ee05b413f4331d6afb9c1c6abab0f1611f00ad3,618e2d0454a877099b9aef431ea095ab55a88aaf223ba04dd73321484665425b,-0.5726948982536896,-2.040150755599652,11.461054801940918,0
yoked,3,F02_Mary,3,-1,d630da24e80386794ec87c918ee05b413f4331d6afb9c1c6abab0f1611f00ad3,9fad979ec3316fcd390b2020fdc96247e937dc8197dc8e806215120a30d2b74c,-0.7351254404601986,-2.3683800856806556,7.241585731506348,0
yoked,4,F03_Sarah,4,1,c25e60342608d6df91f04b0922a85fcaf49d273555ca466be639f927970b4baf,5d046747632a6448786cd7adc2fbdade977dc5213360f2978a37ecbe6413e471,-1.320469712631296,-6.626417562464575,12.41524600982666,0
yoked,4,F03_Sarah,4,-1,c25e60342608d6df91f04b0922a85fcaf49d273555ca466be639f927970b4baf,5d60fdae6e034a54654505fd850857a5777cbdb131095ba848d658b9202ae856,-1.4144503206732528,-7.374355812240134,20.314226150512695,0
yoked,5,F00_Mary,5,1,957131431721604eaa811ad763b9713338ac69bf9fdfe2d0dcca92c05a654f8e,6df360f7acebd50640acbb112e2cdcf510a1d85a9f3366bfa0ad6b4b0cb04309,-0.5300114321687746,-2.3298751646236706,12.342307090759277,0
yoked,5,F00_Mary,5,-1,957131431721604eaa811ad763b9713338ac69bf9fdfe2d0dcca92c05a654f8e,3fc67d14142b0ce13c0c720d52de22ed7fc5d9483ee7dc64ff453a6142aae484,-0.5079682056226037,-2.3267996151024795,12.342307090759277,0
yoked,6,F00_John,6,1,6ed01ab05ec8c11fbb781e181fcd7d1aa28fa72a83ed378b9f341d6f9c9bc505,2b4e6a38e09b9d6a444f8d9063a539ccd28b6609d93e489bbd9fe34262049329,-0.12665594380174308,-2.0644089246807846,22.409000396728516,0
yoked,6,F00_John,6,-1,6ed01ab05ec8c11fbb781e181fcd7d1aa28fa72a83ed378b9f341d6f9c9bc505,bbf0f0aea79cc21f8aa09f5adf3f1008c2a278a3669e38173f940a5f89a42d7f,-0.12413618385468414,-1.9683189478143093,22.873178482055664,0
yoked,7,F02_John,7,1,824e6e651c0451f7ea1ff2969d4bf48ef6d7412b26b81aa7635a54ef9b668fcd,5ae791f3eb0f792d56a8edbbe31083c0a980b7e4897213b372949002769f11e1,-0.19784565224423892,-2.5553227968443974,21.074291229248047,0
yoked,7,F02_John,7,-1,824e6e651c0451f7ea1ff2969d4bf48ef6d7412b26b81aa7635a54ef9b668fcd,7698943b711a055cf6d63ae14a849061d3ec5f47b46189f4ce463ccd38a0ccf5,-0.20617575321476003,-2.4344484532897352,22.82029914855957,0
yoked,8,F02_Mary,8,1,c1bdd2eab583005cd0c01402eec6413d96a46d7cc1744076b46857b06186c750,2681e4b06d7a0fe40e2df24a99cd39cf8ae7c26c9e13de16f286af9aafa5110e,-0.8142267184787694,-2.399165529615211,6.382024765014648,0
yoked,8,F02_Mary,8,-1,c1bdd2eab583005cd0c01402eec6413d96a46d7cc1744076b46857b06186c750,55e5176b9fb9b191215d6a2f2e5bceddce0fbc9eb8682ccbd0e19161908e2bd2,-0.8112696166319059,-2.4482346638186847,7.322089672088623,0
yoked,9,F01_Sarah,9,1,75a026ac12e82d670e88f493706d56e8f47c532dc4269bc51562e93e882aff30,100e509109e6930962b243aa2f3dbaa21c18c258a488b26af44ac72606cb87b4,-0.6562782697085441,-4.179407459170202,9.796866416931152,0
yoked,9,F01_Sarah,9,-1,75a026ac12e82d670e88f493706d56e8f47c532dc4269bc51562e93e882aff30,55971fb0f6b0fb12cb8fabe20781ff374ed1db471e962d819e9ae71a8aba503c,-0.6997078343017551,-4.230560465902711,11.750657081604004,0
yoked,10,F00_John,10,1,f1936f310543b27ef26bd96863aed9699e79a50b19433437fc5be3cfe1f91fcd,07a65eb5ff0b698b0d957d4f49689fdd40b62cebcb98b59c9f85767050876ff3,-0.12751147182955908,-1.9942962118859078,22.56672477722168,0
yoked,10,F00_John,10,-1,f1936f310543b27ef26bd96863aed9699e79a50b19433437fc5be3cfe1f91fcd,0db5df3910f0f9a956d14a99171a6d6e32ded4b2695f5810cfa864c41c87c944,-0.12824865947589129,-2.0185064357844773,22.566726684570312,0
yoked,11,F03_Sarah,11,1,d8e498aab7cbe0924f175805f6852c1998a315aa9edbbda16a3f390c7c89b104,a140c11ce7ba4507f10e50b623cfb9cbb0a86bcb1b60f63502bc7602f6e7a929,-1.4073537962202969,-7.544687537633104,24.522624969482422,0
yoked,11,F03_Sarah,11,-1,d8e498aab7cbe0924f175805f6852c1998a315aa9edbbda16a3f390c7c89b104,1f2687e9b7b54ca09e29c6c167efc97d111bd6e6878b93508b275deeb893ace2,-1.3704870457794855,-7.480340934043751,24.654752731323242,0
yoked,12,F02_John,12,1,35184b4257250dca51fa2ecec52ab0142b7c0e76f8c989f8229cd52712516b58,a35ef46ef2aa548dfebb7235caae9b228a758256fc4946337d2adaf1dcfde521,-0.20681661283843078,-2.63977339184697,21.421993255615234,0
yoked,12,F02_John,12,-1,35184b4257250dca51fa2ecec52ab0142b7c0e76f8c989f8229cd52712516b58,0e56377d2d9ca8b368ff619f27ae73ea6ea721598fd0df81698e7aa734d8bfac,-0.1994271150646713,-2.657637685966177,20.83449935913086,0
yoked,13,F01_Tom,13,1,14a4d13a113e5912f912622ea7e628735c6f3c05f448a70ffe979c02c4e7c56f,5e734ae134abbc3f440f43c65cd4ad24532dd798d1e919cd2637427af9931174,-0.14363636522847395,-2.160146741740608,24.8723201751709,0
yoked,13,F01_Tom,13,-1,14a4d13a113e5912f912622ea7e628735c6f3c05f448a70ffe979c02c4e7c56f,1267c289dd87dc4a3503db5296e68c76462b6f4eaace199d6c4d441f38732492,-0.13132566414126262,-2.1528281098618742,24.726186752319336,0
yoked,14,F03_Tom,14,1,7e22659675cc172f785dcf933851a1527b407716e105e8c00ed1d6475a6aacf2,4ce1c7a63a57ebdfe85fe021f8c5a58d243972860c78534b5495c64d664e9e4a,-0.9938312865954794,-4.1322952809269,8.230759620666504,0
yoked,14,F03_Tom,14,-1,7e22659675cc172f785dcf933851a1527b407716e105e8c00ed1d6475a6aacf2,e3267b09f38f1cee02c98bacdd222364693196e13b4eac105bf6a02c36d8b4fc,-1.0001866287699492,-4.203080264105235,7.703125476837158,0
yoked,15,F00_Mary,15,1,2be355b4a5f300f09dda5bfbd120190bacb60dadbb3ea2155d1c583f6bd4c28a,85c01b317745006a154262fb4476bdf6a422ee62e48b188ee5609a65f93f3bea,-0.5354887229587253,-2.367432901777728,16.92696189880371,0
yoked,15,F00_Mary,15,-1,2be355b4a5f300f09dda5bfbd120190bacb60dadbb3ea2155d1c583f6bd4c28a,a56277f1342b0d8efe623ebb15db3805bbf9390f8d4130fe9c932da14b0b3caf,-0.5284913751243895,-2.343705577016309,16.92696189880371,0
yoked,16,F01_Tom,16,1,adf319556211360b9f6554e38beb783287e598cd85e8fc767e27ba7659846961,ba63db1ba2a1b54cfb337ef887ef9cd8f85eb8fec23eeb04e68abd858f3c7b81,-0.13168694793286886,-2.1917299169591975,25.340288162231445,0
yoked,16,F01_Tom,16,-1,adf319556211360b9f6554e38beb783287e598cd85e8fc767e27ba7659846961,e10dbd3dce6f5c78bbe5ba3102b2153bb50a5c376d077bf069141d669e80483f,-0.13150213612037737,-2.230880387217184,25.374902725219727,0
yoked,17,F02_Mary,17,1,8d2b3d9e5445345aef97144ecbb3d2fd5a1f4c8503e9b091d370a925f853d892,b8c963383206b0e0e41d0526bbd23568fa4f39c79b1ed078e48b58725ee06043,-0.8656114946307049,-2.4492207486207085,10.45978832244873,0
yoked,17,F02_Mary,17,-1,8d2b3d9e5445345aef97144ecbb3d2fd5a1f4c8503e9b091d370a925f853d892,2369278870520ac7a20454f2128a347acd7dd79f6e0fbba03514775bcceee7e6,-0.8509936724166096,-2.400828345729864,10.447297096252441,0
yoked,18,F00_John,18,1,ddc62a531bb5551df0022c215f6620aec050b94c37ffbd8bc8bef9d6a7482c66,a7eb248e20c7727800ae7fc89c0d3b9db7bbfcebc28130e6b6aac257902a8927,-0.13704330839700327,-2.102520596389221,23.166105270385742,0
yoked,18,F00_John,18,-1,ddc62a531bb5551df0022c215f6620aec050b94c37ffbd8bc8bef9d6a7482c66,a290d236c1544cacd39a163314322f95c0eaa18ba7ed60729b037b0b34483ca4,-0.13799609761456558,-2.113537030873533,23.13910484313965,0
yoked,19,F01_Sarah,19,1,389eaf7cf2c016bb61d5e487d5bccee4d3084a662d42402c44793558d625a377,a7a927a8b02ad4b309ef006032d04549315dc3d94257bca318b5ab33932f6e05,-0.768285451049619,-4.370707585346679,13.06513786315918,0
yoked,19,F01_Sarah,19,-1,389eaf7cf2c016bb61d5e487d5bccee4d3084a662d42402c44793558d625a377,9ae9ec8937b93c0a1f650dc867aab78bde5eecfea85aa3237a6517d87ba28837,-0.7750571125803047,-4.340692087662115,13.066892623901367,0
yoked,20,F00_Mary,0,1,9cdf71a944ad33f5ffca629d84754239fb7e2eb881c520f208c5930a9e2893e8,9a7910066a890c793c88c0521d2d0d8ea7477be876ba2fab883b8e52bc4919bd,-0.7125990189086585,-2.574204672962325,14.499393463134766,0
yoked,20,F00_Mary,0,-1,9cdf71a944ad33f5ffca629d84754239fb7e2eb881c520f208c5930a9e2893e8,227f1b9ad282e79fc7972eefc3932e8403d7ada8a5069cfef9232a4d197dc0a4,-0.36815319652079226,-2.1231292544733535,19.881256103515625,0
yoked,21,F03_Sarah,1,1,ac31c0481409f7742477234c1bc25f20292f6428f0583aace5ead6f924a3e89b,ba24a3fbb3cc337bfe45eb00c4ef29c3409029fbde03cf6e2a4b214565381f4b,-1.4056420340159914,-7.358852345039398,21.28885841369629,0
yoked,21,F03_Sarah,1,-1,ac31c0481409f7742477234c1bc25f20292f6428f0583aace5ead6f924a3e89b,79c0bcc9cbc1674605cc51e10ed1e780eb1c706cda563de695f5814ef4ed2b23,-1.313939049350684,-6.6745195449038714,14.302440643310547,0
yoked,22,F03_Tom,2,1,94be89e32a09eba4b9876ab7365a3e13a343188e8ce8f7f11c2da14d8c110f61,8a239a4a27f6a2af3e90f84c2ea21ad461b35639cc157a72c0e3cc9205340c66,-0.9884752519899953,-4.220935305005862,8.518627166748047,0
yoked,22,F03_Tom,2,-1,94be89e32a09eba4b9876ab7365a3e13a343188e8ce8f7f11c2da14d8c110f61,f2c522fc3460c59ecdb94552454a7d5ea7626c8f2c98430252458c18c7e02e63,-0.98971106444883,-4.247171555127573,8.573315620422363,0
yoked,23,F02_John,3,1,f371363c9a7369154215b42babad554ff0df5bcd0e3ffd96a874bb7edfce0a3a,0d3f45ade95f3a1f00a780f1fd422e5bfdb4300e785d6e3902906d759fd75e55,-0.14405558413733974,-1.9654090109622802,29.69440269470215,0
yoked,23,F02_John,3,-1,f371363c9a7369154215b42babad554ff0df5bcd0e3ffd96a874bb7edfce0a3a,b004eb78c6f8f5bdeb2f547ede9108be87366a0eb802a8ee07898c03e8b73810,-0.188808752919781,-2.5691547089812112,21.764204025268555,0
yoked,24,F03_Sarah,4,1,6a8ee92fc26e670ec435e9dfa3c94ed32aff6b647caeb2d67305a00a10cf5b95,55a1ad2de0c4d178eb87eaa68c245364c37f65e918ce9526e6dfb249e9c4557f,-1.4615495240446574,-8.687284816083487,37.36142349243164,0
yoked,24,F03_Sarah,4,-1,6a8ee92fc26e670ec435e9dfa3c94ed32aff6b647caeb2d67305a00a10cf5b95,b0a12727c4e383076e71d5ed2d138f4aa45119c4b9a8811a5215eee2bf17d6f8,-1.4762608663005057,-9.209488274001245,45.141143798828125,0
yoked,25,F00_Mary,5,1,b5aea878f40e3a39f8128e49475f5b769ed1272f6a820a4dab7c0659bc7130d6,be947d67e46cd63e34533ce2b04945109e26e5ed740d959c53716a461228245c,-0.15114486479419947,-1.8508521288927293,27.846145629882812,0
yoked,25,F00_Mary,5,-1,b5aea878f40e3a39f8128e49475f5b769ed1272f6a820a4dab7c0659bc7130d6,abc37451c4f22edcd8220ae3b3a2d72b1ac0aea4ab4fc24c8bec3f69e2c42bdd,-0.14490239495042062,-1.843607259580715,26.575164794921875,0
yoked,26,F00_John,6,1,c411ddf5e009db27866ec828718c1c089ae0e6ca2549898ef19c003208b6156f,433563a41fa37f59dca5a08f5d7496f2a7d6bee8366db80a7aa5987e6a561564,-0.2899465093339363,-1.564134698776712,45.136234283447266,0
yoked,26,F00_John,6,-1,c411ddf5e009db27866ec828718c1c089ae0e6ca2549898ef19c003208b6156f,8a096e964d815eb3591b1b5a36dc57ff5947e741876a8c64105653f1cef8ac7e,-0.2639579171687953,-1.527746517751945,45.1319580078125,0
yoked,27,F02_Mary,7,1,2cbd72c96b593802a4856e7a6da0820c34e947f176e7f0fa1dc9a638b2be9771,53609c183313217728e12dea9afc1d9c6e299685d7802309961f0a5291c54ec5,-0.6175411483019245,-2.1483500993684155,13.285799026489258,0
yoked,27,F02_Mary,7,-1,2cbd72c96b593802a4856e7a6da0820c34e947f176e7f0fa1dc9a638b2be9771,a0af7359417a7dd6184de538cc43a00147578bdb546306262f364d8f8f56f9a3,-0.6161609931013915,-2.0549472735929193,14.013254165649414,0
yoked,28,F01_Tom,8,1,a98187c21929c78c9cca53fd23e4ea2c71c9c75704523c08534f87f3b3d65744,a251169cd805e0a7482bca7db19b6d46343ee01763ce0b0f1dbed3d6bb34bfab,-0.1425357309926492,-1.4593199174491487,50.06594467163086,0
yoked,28,F01_Tom,8,-1,a98187c21929c78c9cca53fd23e4ea2c71c9c75704523c08534f87f3b3d65744,d7de5499ed35855f79821b9b791c18a57fc7d448893f6c69ad969eb61d8397c1,-0.13718145204766363,-1.52020624994606,49.57598114013672,0
yoked,29,F02_John,9,1,2b3420b2c3fcd47ed09f0ae33fea26775651bf5c77965d3e5c22e0ff76b58744,5287057dce71d683e0cc73461778b6a93c15b57a55771c396ec79686dc50d19c,-0.17183679930316767,-1.3885469331901032,43.244590759277344,0
yoked,29,F02_John,9,-1,2b3420b2c3fcd47ed09f0ae33fea26775651bf5c77965d3e5c22e0ff76b58744,eb2fa21fa36b8e9de03845f39f840bf73de31bcf9de64fc4536a043e508fbd66,-0.1684685744893707,-1.3814816359572566,42.448997497558594,0
yoked,30,F03_Tom,10,1,e38de2c5803b20cccd0ddbb29e5d02c235380f48d91b21484e2d2246e0e90ecd,a586829d61911017ded2d6050535017f0df65ff5b096ae5d014eb2abe9e7d4a2,-0.9451735905710309,-3.723211100411264,22.19065284729004,0
yoked,30,F03_Tom,10,-1,e38de2c5803b20cccd0ddbb29e5d02c235380f48d91b21484e2d2246e0e90ecd,ba17980e69cbfa46b3b5acaa1aa95bffcc9a465d3da2257f649b486067adaff3,-0.9474792678410933,-3.7591563997577513,22.145841598510742,0
yoked,31,F01_Sarah,11,1,a448d76489f1256463d797efb15d8ff470976cbcb9924b2f9b94169fa90973ae,a74f057f9647def11186dadfb86248523bed8472bbcfbfadac66678b92699671,-0.3359762063028933,-3.5711275094174373,20.110187530517578,0
yoked,31,F01_Sarah,11,-1,a448d76489f1256463d797efb15d8ff470976cbcb9924b2f9b94169fa90973ae,dc8c36fb9faffdfe648eb5e05f226e320aad97ed0fb3b7f47ad1b602af1c7b9f,-0.3307708390185748,-3.5676178541186503,20.11454200744629,0
yoked,32,F02_John,12,1,b720ff800772c1489d83e9b613140c22daf509c65293e1656f0f0a33db897903,483d12c8c9c42e056759ceeb7042ef9246ef73c53234533c7bf3f6fc6328dd60,-0.17274067923190212,-1.3789545949322162,41.925418853759766,0
yoked,32,F02_John,12,-1,b720ff800772c1489d83e9b613140c22daf509c65293e1656f0f0a33db897903,153b4483788fd71ecdb007ed5bda9b9c2c1a6c3bad3173c82a9b4a2737fbe3c7,-0.1772526031350995,-1.3213961250055726,41.8786735534668,0
yoked,33,F02_Mary,13,1,0f2e21a5cb8485439244b2b01dfdbbc1949b4f685c931477711fc7ac6cb49e9b,d9daa52cb651437ca6e2ad78b66078be26c86ccc773688050c1a1e045be4aa0c,-0.6050810592971475,-2.1447015211677396,17.868913650512695,0
yoked,33,F02_Mary,13,-1,0f2e21a5cb8485439244b2b01dfdbbc1949b4f685c931477711fc7ac6cb49e9b,a0fa27dd88d031b9fcbdb8b712022685e5cbc9a7ce18a0ed2b7dea38c2e65295,-0.6144399983266908,-2.187560552428179,17.99700927734375,0
yoked,34,F03_Sarah,14,1,98b99eaea033270b0de58d9e7db9a49503174ffe047c9e784dd939ad409cdc6e,6f9610eb011fa533da760d435e50dd5c3107e9c8b577a859a3224e9a0d181424,-1.3942993405111495,-9.358390450829132,49.28281784057617,0
yoked,34,F03_Sarah,14,-1,98b99eaea033270b0de58d9e7db9a49503174ffe047c9e784dd939ad409cdc6e,03c3389d5ed72d3587d6a678946c56cdcbb78e85daf75f262bc56406b087cbdd,-1.4147518918740871,-9.38185448563083,49.48988723754883,0
yoked,35,F03_Tom,15,1,5f0ffc4846c2d662076237255b90f6a64078a06e2b1bb8e9fb4fdb25ea5bef0f,10acc7c4c00d7b10c555048ddc4403fd274638df4daa8e15070507caea284d03,-0.9473279394511858,-3.772095697808739,22.057086944580078,0
yoked,35,F03_Tom,15,-1,5f0ffc4846c2d662076237255b90f6a64078a06e2b1bb8e9fb4fdb25ea5bef0f,42e6685811e5b5ea37b506dde29ca3d36f69c5e57b8cb30ba40212c59e50bd94,-0.9450134730695976,-3.7628711348129182,22.234350204467773,0
yoked,36,F00_John,16,1,65f0517e95d76bbd685dfdf95e4ee202f08905ec817aa72ed0f0231cfb48bb2b,81e88f9f5ef818c3b3e11cd89418e9e06cd50943de9947f1755fac75872f8efb,-0.2877588663174889,-1.5413592236402651,45.057674407958984,0
yoked,36,F00_John,16,-1,65f0517e95d76bbd685dfdf95e4ee202f08905ec817aa72ed0f0231cfb48bb2b,b78d88f2fd289285d1e6ba5b8968250d915dc2edbab3b36bbaca677eeec7b034,-0.28750928473906573,-1.5310799940142632,45.020721435546875,0
yoked,37,F00_Mary,17,1,735ebbc585259557d257909226df864c99f572faf385e48aa2fb2491693e44f1,2977bb6083607eb8352085482626f5f264ac57fca802ee6359ec856639856fa3,-0.1377199447899721,-1.7019985631412042,26.32599449157715,0
yoked,37,F00_Mary,17,-1,735ebbc585259557d257909226df864c99f572faf385e48aa2fb2491693e44f1,1634d3809f37e445a02aebaecb478b2f7e5408c5b54805a3e5f36f4c3015445b,-0.13547663575849023,-1.7438506020139783,26.257186889648438,0
yoked,38,F01_Tom,18,1,6e6091542331c62b8a12e11ceb23f8214552c9f96e556921fbc9cdab6268c1ce,611de0175557d90178fb4a8b3259360a5dbe5172000af7380da90b40b2b03abd,-0.12901753905170504,-1.497108417667895,49.858543395996094,0
yoked,38,F01_Tom,18,-1,6e6091542331c62b8a12e11ceb23f8214552c9f96e556921fbc9cdab6268c1ce,0384749816937e644d0b670306f2577456c27e4a53718f72f04cf5fdbb08542b,-0.13130250843178337,-1.4968006214922802,49.78911590576172,0
yoked,39,F01_Sarah,19,1,99ea95b5b0870cce1b7c109ee714494669fcabaae31f6c9ef2c46a1055cdf3a1,eb385ae96dd26b09d09936b31b3f3953c12f52853b4d059da0edf6b28e07c2d0,-0.33364513548999614,-3.5592374155053124,20.260852813720703,0
yoked,39,F01_Sarah,19,-1,99ea95b5b0870cce1b7c109ee714494669fcabaae31f6c9ef2c46a1055cdf3a1,530c715bc90accfccfb714f20044636f90ce2c4cf11bfbd00253ae66eea5d84b,-0.3384970070119476,-3.538691593062646,20.175783157348633,0
yoked,40,F01_Sarah,0,1,85f167534ba4ce5ef48d8f8e9f6d89a0ba8b056ce86c37fdfc457a1e58713f70,55cf924b74af71e783a20f5451254d251d4e73559045ea674aff35f71298bb4c,-0.525923103208662,-3.8925165592317903,16.92679214477539,0
yoked,40,F01_Sarah,0,-1,85f167534ba4ce5ef48d8f8e9f6d89a0ba8b056ce86c37fdfc457a1e58713f70,91afbc10297c37998b84e086f4751dfd776ea09b7dad72b9d5106c69e1466d3e,-0.20326085949279607,-3.25905377555996,23.616901397705078,0
yoked,41,F03_Sarah,1,1,645b2b8264284ed4006c32a99ef81072d833df9b8d6a48488c3ca669f3821ec9,540c4aa834334fe59fc2ff89f8f765639d77d27c97c5171591b31b8cfd6d8f08,-1.406226869020436,-9.951759816633823,60.8877067565918,0
yoked,41,F03_Sarah,1,-1,645b2b8264284ed4006c32a99ef81072d833df9b8d6a48488c3ca669f3821ec9,3cf6cb4efaf321a602f312a03e80e5f4b3c917d0bf661f0cd039cade93297b90,-1.4173445971762766,-9.603836271810701,53.304500579833984,0
yoked,42,F02_Mary,2,1,006baac3ba4b7cb362dad7b6f346d512f3cb56e1681a116b5d354479d9338c4d,adabdf97892959d8ac01a62b3ec610b988b60fc157ad1796b441e8204ed08c9b,-1.0191709260526958,-2.877731067370185,13.794013023376465,0
yoked,42,F02_Mary,2,-1,006baac3ba4b7cb362dad7b6f346d512f3cb56e1681a116b5d354479d9338c4d,fe420622d10cb7a79d2617bc9c5c39f12c4ec98598b997bd47441655b9cc6f5c,-1.1146695935114506,-3.0568194656628735,14.105957984924316,0
yoked,43,F02_John,3,1,9054b6a8663a0d635900ce99ccf3bb52e59d8a047a28c73b94a860a045987084,fb1693413c5fc66d626dafac3e60487953fe338ecc3939a344bb65910b402d0b,-0.1754627639778338,-1.3064009762329176,41.8105354309082,0
yoked,43,F02_John,3,-1,9054b6a8663a0d635900ce99ccf3bb52e59d8a047a28c73b94a860a045987084,1cc54eaed798fe6483dbb1270ce4c6a953ffd43f3a8421aba3f0cb0661b854a3,-0.1422138021168738,-1.580861894568154,33.97992706298828,0
yoked,44,F03_Tom,4,1,7e94b3ca1d1c8cfe4e6da3b62f13ea7562426d9e5457fe6c8981bed91710f050,5664f758b79cff60a53bff4f2f9a7703bc47e626223aaf4a3369d87f7cf1d533,-1.0941454939941024,-6.285762022736234,28.58858871459961,0
yoked,44,F03_Tom,4,-1,7e94b3ca1d1c8cfe4e6da3b62f13ea7562426d9e5457fe6c8981bed91710f050,442ecfbed13acb67db2e0b2bd96f2a63ac8139fd4a39bd734d7354090b0ab58b,-1.020657193859493,-4.877620148280005,24.350217819213867,0
yoked,45,F00_Mary,5,1,e6c227345395661ec99a47baf988c6e8e7d2ba9e1d4810e4cc7c6ed4630cf64a,802a2cc6cc4864f48333c5816344aeb65d82be4498e79ac701a88670a8231279,-1.386986645212607,-3.9936406795921133,18.960050582885742,0
yoked,45,F00_Mary,5,-1,e6c227345395661ec99a47baf988c6e8e7d2ba9e1d4810e4cc7c6ed4630cf64a,b25fec8589de97989477818fcbe6414a4c03e188599338606c354d0a84527dc8,-1.4336943659158095,-4.0208736256412925,17.61164665222168,0
yoked,46,F00_John,6,1,d9b5ef4ef6d309ba7f4d5679e67b03d75e2a47e66dc51ab6ba13285f8a42276a,4bd215b45390b738b67d5c8a0807b501cbfaaa873235d365cacdd1a6abe2e2af,-0.14226259225467264,-2.0936667468369263,26.749107360839844,0
yoked,46,F00_John,6,-1,d9b5ef4ef6d309ba7f4d5679e67b03d75e2a47e66dc51ab6ba13285f8a42276a,9a9a400cd26d95a5fd1976ceb1682b73722f5d3f511d687625151527cd57fff4,-0.13257034652638522,-2.085616941479163,25.777503967285156,0
yoked,47,F01_Tom,7,1,ceaf98f8978ac169a99bb342ffc6b6b6205deb30557698df6d86096ce585f6c4,6039cdb05615255d9504c2660bf797b732273ed6af748e347539308e49859ea6,-0.15963154589218484,-1.244825901243259,58.29720687866211,0
yoked,47,F01_Tom,7,-1,ceaf98f8978ac169a99bb342ffc6b6b6205deb30557698df6d86096ce585f6c4,33d6dcadafbd9a69a525fd60649d004503a50596747bd1bd5ae70de3144746ff,-0.16672622738969936,-1.2219406891717102,59.2896614074707,0
yoked,48,F03_Sarah,8,1,c8a6ba5950ea5d716e046ebe4a79bbb5f698780817f8dd692f139d38b4d4d633,6d5abf47e1b5785341fa9fc1fb7a557a9f4df9a13e9f85c6383cd64f48465b20,-1.3046948399415759,-9.500125307187592,58.93745040893555,0
yoked,48,F03_Sarah,8,-1,c8a6ba5950ea5d716e046ebe4a79bbb5f698780817f8dd692f139d38b4d4d633,3fac12c39e28da29dc3bf0a4c16fcacb50e231176d45e03b144a158c46167134,-1.2748394054807894,-9.324106473058187,59.8739013671875,0
yoked,49,F03_Tom,9,1,75de59af0efc8b18fe40ec9e3518b2282c2e7de76048b3eda5f791923eef3f76,8f33343fec76a714303cd5148fa84f1c7a796df2eaa8d79b159c650a4d3a9e36,-0.9080681542786316,-3.559369516317257,31.972061157226562,0
yoked,49,F03_Tom,9,-1,75de59af0efc8b18fe40ec9e3518b2282c2e7de76048b3eda5f791923eef3f76,d5739bd9f5fbe73cd95332b9329bc12f69a73a0770f979be200cd54c38a16794,-0.8866428909294506,-3.3335720301661924,35.05923080444336,0
yoked,50,F00_John,10,1,1f0ed3472aa104201297fb1d4a641fc8c234336d8efa7a026559ed8937ffa306,b5c4ec9701189cb22e8ceab97df2000d5d5e5fd80900aa8deb0da46734af3f92,-0.1451410126380997,-2.1196855467066436,25.706802368164062,0
yoked,50,F00_John,10,-1,1f0ed3472aa104201297fb1d4a641fc8c234336d8efa7a026559ed8937ffa306,f54c786f21a5b05f0e61534614fb0310650a519c8f1aea7e99f7b87a0b877333,-0.13440166144973026,-2.1007267868601374,25.83329963684082,0
